series_id,game_id,game_number,year,date,patch,side,team,champion,pick_index,final_position,champion_top_games_before,champion_jng_games_before,champion_mid_games_before,champion_bot_games_before,champion_sup_games_before,champion_total_position_games_before,champion_top_rate_before,champion_jng_rate_before,champion_mid_rate_before,champion_bot_rate_before,champion_sup_rate_before,champion_patch_top_games_before,champion_patch_jng_games_before,champion_patch_mid_games_before,champion_patch_bot_games_before,champion_patch_sup_games_before,champion_patch_position_games_before,champion_patch_top_rate_before,champion_patch_jng_rate_before,champion_patch_mid_rate_before,champion_patch_bot_rate_before,champion_patch_sup_rate_before,team_champion_top_games_before,team_champion_jng_games_before,team_champion_mid_games_before,team_champion_bot_games_before,team_champion_sup_games_before,team_champion_position_games_before,team_champion_top_rate_before,team_champion_jng_rate_before,team_champion_mid_rate_before,team_champion_bot_rate_before,team_champion_sup_rate_before,possible_roles_before,possible_role_count_before,is_flex_before
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,BLUE,DN SOOPers,Ashe,1,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,BLUE,DN SOOPers,Dr. Mundo,2,jng,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,BLUE,DN SOOPers,Viktor,3,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,BLUE,DN SOOPers,Soraka,4,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,BLUE,DN SOOPers,Sion,5,top,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,RED,KT Rolster,Ryze,1,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,RED,KT Rolster,Lucian,2,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,RED,KT Rolster,Braum,3,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,RED,KT Rolster,Renekton,4,top,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337069,2,2026,2026-01-14 09:06:16+00:00,16.01,RED,KT Rolster,Sylas,5,jng,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,BLUE,KT Rolster,Aphelios,1,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,BLUE,KT Rolster,Jarvan IV,2,jng,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,BLUE,KT Rolster,Thresh,3,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,BLUE,KT Rolster,Rek'Sai,4,top,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,BLUE,KT Rolster,Zoe,5,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,RED,DN SOOPers,Ambessa,1,top,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,RED,DN SOOPers,Nocturne,2,jng,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,RED,DN SOOPers,Ziggs,3,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,RED,DN SOOPers,Aurora,4,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_DN_SOOPers_vs_KT_Rolster_S1,LOLTMNT03_337081,3,2026,2026-01-14 09:54:54+00:00,16.01,RED,DN SOOPers,Rell,5,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,BLUE,Dplus Kia,Jarvan IV,1,jng,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,BLUE,Dplus Kia,Ryze,2,mid,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,BLUE,Dplus Kia,Ambessa,3,top,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,BLUE,Dplus Kia,Karma,4,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,BLUE,Dplus Kia,Ezreal,5,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,RED,HANJIN BRION,Neeko,1,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,RED,HANJIN BRION,Xin Zhao,2,jng,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,RED,HANJIN BRION,Taliyah,3,mid,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,RED,HANJIN BRION,Yunara,4,bot,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_337109,1,2026,2026-01-14 11:22:18+00:00,16.01,RED,HANJIN BRION,Rek'Sai,5,top,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,BLUE,Dplus Kia,Rumble,1,top,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,BLUE,Dplus Kia,Pantheon,2,jng,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,BLUE,Dplus Kia,LeBlanc,3,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,BLUE,Dplus Kia,Bard,4,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,BLUE,Dplus Kia,Sivir,5,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,RED,HANJIN BRION,Orianna,1,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,RED,HANJIN BRION,Nocturne,2,jng,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,RED,HANJIN BRION,K'Sante,3,top,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,RED,HANJIN BRION,Jhin,4,bot,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,LOLTMNT03_336084,2,2026,2026-01-14 12:11:18+00:00,16.01,RED,HANJIN BRION,Elise,5,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,BLUE,Kiwoom DRX,Yunara,1,bot,0,0,0,2,0,2,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,2,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,BLUE,Kiwoom DRX,Xin Zhao,2,jng,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,BLUE,Kiwoom DRX,Orianna,3,mid,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,BLUE,Kiwoom DRX,Alistar,4,sup,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,BLUE,Kiwoom DRX,Kennen,5,top,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,RED,Gen.G,Azir,1,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,RED,Gen.G,Pantheon,2,jng,0,1,0,0,1,2,0.0,0.5,0.0,0.0,0.5,0,1,0,0,1,2,0.0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,RED,Gen.G,Corki,3,bot,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,RED,Gen.G,Renekton,4,top,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336244,1,2026,2026-01-15 08:05:23+00:00,16.01,RED,Gen.G,Nami,5,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,BLUE,Gen.G,Ryze,1,mid,0,0,2,0,0,2,0.0,0.0,1.0,0.0,0.0,0,0,2,0,0,2,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,BLUE,Gen.G,Ambessa,2,top,2,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,BLUE,Gen.G,Wukong,3,jng,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,BLUE,Gen.G,Ezreal,4,bot,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,BLUE,Gen.G,Leona,5,sup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,RED,Kiwoom DRX,Cassiopeia,1,mid,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
2026_20260115_Gen_G_vs_Kiwoom_DRX_S1,LOLTMNT03_336246,2,2026,2026-01-15 08:56:47+00:00,16.01,RED,Kiwoom DRX,Jarvan IV,2,jng,0,2,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0,2,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],0,False
